,airline,airline ID, source airport, source airport id, destination apirport, destination airport id, codeshare, stops, equipment,route_id,source_airport_icao,source_airport_name,source_airport_city,source_airport_country,source_airport_elevation,source_airport_lat,source_airport_lon,destination_airport_icao,destination_airport_name,destination_airport_city,destination_airport_country,destination_airport_elevation,destination_airport_lat,destination_airport_lon
2427,JJ,4867,GIG,2560,CGH,2618,,0,320,GIG-CGH,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSP,Congonhas Airport,Sao Paulo,BR,2631.0,-23.6261100769,-46.6563873291
2428,JJ,4867,GIG,2560,CGH,2618,,0,320,GIG-CGH,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSP,Congonhas Airport,Sao Paulo,BR,2631.0,-23.6261100769,-46.6563873291
2429,G3,1790,GIG,2560,CGR,2538,,0,738,GIG-CGR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
2430,G3,1790,GIG,2560,CNF,2537,,0,738 73G,GIG-CNF,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
2431,G3,1790,GIG,2560,CNF,2537,,0,738 73G,GIG-CNF,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
2432,JJ,4867,GIG,2560,CNF,2537,,0,320,GIG-CNF,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
2433,JJ,4867,GIG,2560,CNF,2537,,0,320,GIG-CNF,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
2434,G3,1790,GIG,2560,FLN,2555,,0,73G,GIG-FLN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFL,Hercilio Luz International Airport,Florianopolis,BR,16.0,-27.6702785492,-48.5525016785
2435,G3,1790,GIG,2560,FLN,2555,,0,73G,GIG-FLN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFL,Hercilio Luz International Airport,Florianopolis,BR,16.0,-27.6702785492,-48.5525016785
2436,G3,1790,GIG,2560,FLN,2555,,0,73G,GIG-FLN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFL,Hercilio Luz International Airport,Florianopolis,BR,16.0,-27.6702785492,-48.5525016785
2437,JJ,4867,GIG,2560,FLN,2555,,0,320,GIG-FLN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFL,Hercilio Luz International Airport,Florianopolis,BR,16.0,-27.6702785492,-48.5525016785
2438,JJ,4867,GIG,2560,FLN,2555,,0,320,GIG-FLN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFL,Hercilio Luz International Airport,Florianopolis,BR,16.0,-27.6702785492,-48.5525016785
2439,JJ,4867,GIG,2560,FLN,2555,,0,320,GIG-FLN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFL,Hercilio Luz International Airport,Florianopolis,BR,16.0,-27.6702785492,-48.5525016785
2440,O6,3764,GIG,2560,FLN,2555,,0,318,GIG-FLN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFL,Hercilio Luz International Airport,Florianopolis,BR,16.0,-27.6702785492,-48.5525016785
2441,O6,3764,GIG,2560,FLN,2555,,0,318,GIG-FLN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFL,Hercilio Luz International Airport,Florianopolis,BR,16.0,-27.6702785492,-48.5525016785
2442,O6,3764,GIG,2560,FLN,2555,,0,318,GIG-FLN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFL,Hercilio Luz International Airport,Florianopolis,BR,16.0,-27.6702785492,-48.5525016785
2443,G3,1790,GIG,2560,FOR,2559,,0,738 73G,GIG-FOR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFZ,Pinto Martins International Airport,Fortaleza,BR,82.0,-3.7762799263,-38.5326004028
2444,G3,1790,GIG,2560,FOR,2559,,0,738 73G,GIG-FOR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFZ,Pinto Martins International Airport,Fortaleza,BR,82.0,-3.7762799263,-38.5326004028
2445,G3,1790,GIG,2560,FOR,2559,,0,738 73G,GIG-FOR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFZ,Pinto Martins International Airport,Fortaleza,BR,82.0,-3.7762799263,-38.5326004028
2446,JJ,4867,GIG,2560,FOR,2559,,0,320 321,GIG-FOR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFZ,Pinto Martins International Airport,Fortaleza,BR,82.0,-3.7762799263,-38.5326004028
2447,JJ,4867,GIG,2560,FOR,2559,,0,320 321,GIG-FOR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFZ,Pinto Martins International Airport,Fortaleza,BR,82.0,-3.7762799263,-38.5326004028
2448,JJ,4867,GIG,2560,FOR,2559,,0,320 321,GIG-FOR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFZ,Pinto Martins International Airport,Fortaleza,BR,82.0,-3.7762799263,-38.5326004028
2449,O6,3764,GIG,2560,FOR,2559,,0,318,GIG-FOR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFZ,Pinto Martins International Airport,Fortaleza,BR,82.0,-3.7762799263,-38.5326004028
2450,O6,3764,GIG,2560,FOR,2559,,0,318,GIG-FOR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFZ,Pinto Martins International Airport,Fortaleza,BR,82.0,-3.7762799263,-38.5326004028
2451,O6,3764,GIG,2560,FOR,2559,,0,318,GIG-FOR,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFZ,Pinto Martins International Airport,Fortaleza,BR,82.0,-3.7762799263,-38.5326004028
2452,G3,1790,GIG,2560,GYN,2562,,0,73G,GIG-GYN,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
2453,G3,1790,GIG,2560,IGU,2554,,0,73G,GIG-IGU,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFI,Cataratas International Airport,Foz Do Iguacu,BR,786.0,-25.6002788544,-54.4850006104
2454,G3,1790,GIG,2560,IGU,2554,,0,73G,GIG-IGU,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFI,Cataratas International Airport,Foz Do Iguacu,BR,786.0,-25.6002788544,-54.4850006104
2455,JJ,4867,GIG,2560,IGU,2554,,0,320,GIG-IGU,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFI,Cataratas International Airport,Foz Do Iguacu,BR,786.0,-25.6002788544,-54.4850006104
2456,JJ,4867,GIG,2560,IGU,2554,,0,320,GIG-IGU,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBFI,Cataratas International Airport,Foz Do Iguacu,BR,786.0,-25.6002788544,-54.4850006104
2457,G3,1790,GIG,2560,JPA,2575,,0,738,GIG-JPA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
2458,G3,1790,GIG,2560,JPA,2575,,0,738,GIG-JPA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
2459,G3,1790,GIG,2560,JPA,2575,,0,738,GIG-JPA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
2460,JJ,4867,GIG,2560,JPA,2575,,0,320,GIG-JPA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
2461,JJ,4867,GIG,2560,JPA,2575,,0,320,GIG-JPA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
2462,JJ,4867,GIG,2560,JPA,2575,,0,320,GIG-JPA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
2463,O6,3764,GIG,2560,JPA,2575,,0,318,GIG-JPA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
2464,O6,3764,GIG,2560,JPA,2575,,0,318,GIG-JPA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
2465,O6,3764,GIG,2560,JPA,2575,,0,318,GIG-JPA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
2466,G3,1790,GIG,2560,MAO,2551,,0,738,GIG-MAO,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
2467,G3,1790,GIG,2560,MAO,2551,,0,738,GIG-MAO,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
2468,JJ,4867,GIG,2560,MAO,2551,,0,320,GIG-MAO,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
2469,JJ,4867,GIG,2560,MAO,2551,,0,320,GIG-MAO,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
2470,G3,1790,GIG,2560,MCZ,2590,,0,738,GIG-MCZ,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBMO,Zumbi dos Palmares Airport,Maceio,BR,387.0,-9.5108098984,-35.7916984558
2471,G3,1790,GIG,2560,MCZ,2590,,0,738,GIG-MCZ,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBMO,Zumbi dos Palmares Airport,Maceio,BR,387.0,-9.5108098984,-35.7916984558
2472,JJ,4867,GIG,2560,MCZ,2590,,0,320,GIG-MCZ,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBMO,Zumbi dos Palmares Airport,Maceio,BR,387.0,-9.5108098984,-35.7916984558
2473,JJ,4867,GIG,2560,MCZ,2590,,0,320,GIG-MCZ,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBMO,Zumbi dos Palmares Airport,Maceio,BR,387.0,-9.5108098984,-35.7916984558
2474,G3,1790,GIG,2560,NAT,2597,,0,738 73G,GIG-NAT,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBNT,Augusto Severo Airport,Natal,BR,169.0,-5.9114198685,-35.2476997375
2475,G3,1790,GIG,2560,NAT,2597,,0,738 73G,GIG-NAT,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBNT,Augusto Severo Airport,Natal,BR,169.0,-5.9114198685,-35.2476997375
2476,JJ,4867,GIG,2560,NAT,2597,,0,320,GIG-NAT,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBNT,Augusto Severo Airport,Natal,BR,169.0,-5.9114198685,-35.2476997375
2477,JJ,4867,GIG,2560,NAT,2597,,0,320,GIG-NAT,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBNT,Augusto Severo Airport,Natal,BR,169.0,-5.9114198685,-35.2476997375
2478,G3,1790,GIG,2560,NVT,2595,,0,73G,GIG-NVT,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBNF,Ministro Victor Konder International Airport,Navegantes,BR,18.0,-26.8799991608,-48.6514015198
2479,G3,1790,GIG,2560,POA,2599,,0,738,GIG-POA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
2480,G3,1790,GIG,2560,POA,2599,,0,738,GIG-POA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
2481,G3,1790,GIG,2560,POA,2599,,0,738,GIG-POA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
2482,JJ,4867,GIG,2560,POA,2599,,0,320,GIG-POA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
2483,JJ,4867,GIG,2560,POA,2599,,0,320,GIG-POA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
2484,JJ,4867,GIG,2560,POA,2599,,0,320,GIG-POA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
2485,O6,3764,GIG,2560,POA,2599,,0,318,GIG-POA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
2486,O6,3764,GIG,2560,POA,2599,,0,318,GIG-POA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
2487,O6,3764,GIG,2560,POA,2599,,0,318,GIG-POA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
2488,G3,1790,GIG,2560,REC,2610,,0,738,GIG-REC,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
2489,G3,1790,GIG,2560,REC,2610,,0,738,GIG-REC,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
2490,G3,1790,GIG,2560,REC,2610,,0,738,GIG-REC,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
2491,JJ,4867,GIG,2560,REC,2610,,0,320,GIG-REC,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
2492,JJ,4867,GIG,2560,REC,2610,,0,320,GIG-REC,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
2493,JJ,4867,GIG,2560,REC,2610,,0,320,GIG-REC,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
2494,O6,3764,GIG,2560,REC,2610,,0,318,GIG-REC,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
2495,O6,3764,GIG,2560,REC,2610,,0,318,GIG-REC,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
2496,O6,3764,GIG,2560,REC,2610,,0,318,GIG-REC,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
2497,G3,1790,GIG,2560,SLZ,2616,,0,738,GIG-SLZ,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSL,Marechal Cunha Machado International Airport,Sao Luis,BR,178.0,-2.5853600502,-44.2341003418
2498,G3,1790,GIG,2560,SLZ,2616,,0,738,GIG-SLZ,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSL,Marechal Cunha Machado International Airport,Sao Luis,BR,178.0,-2.5853600502,-44.2341003418
2499,JJ,4867,GIG,2560,SLZ,2616,,0,320,GIG-SLZ,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSL,Marechal Cunha Machado International Airport,Sao Luis,BR,178.0,-2.5853600502,-44.2341003418
2500,JJ,4867,GIG,2560,SLZ,2616,,0,320,GIG-SLZ,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSL,Marechal Cunha Machado International Airport,Sao Luis,BR,178.0,-2.5853600502,-44.2341003418
2501,G3,1790,GIG,2560,SSA,2621,,0,738 73G,GIG-SSA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
2502,G3,1790,GIG,2560,SSA,2621,,0,738 73G,GIG-SSA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
2503,G3,1790,GIG,2560,SSA,2621,,0,738 73G,GIG-SSA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
2504,JJ,4867,GIG,2560,SSA,2621,,0,320 321,GIG-SSA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
2505,JJ,4867,GIG,2560,SSA,2621,,0,320 321,GIG-SSA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
2506,JJ,4867,GIG,2560,SSA,2621,,0,320 321,GIG-SSA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
2507,O6,3764,GIG,2560,SSA,2621,,0,320,GIG-SSA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
2508,O6,3764,GIG,2560,SSA,2621,,0,320,GIG-SSA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
2509,O6,3764,GIG,2560,SSA,2621,,0,320,GIG-SSA,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
2510,G3,1790,GIG,2560,VIX,2638,,0,738 73G,GIG-VIX,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972
2511,G3,1790,GIG,2560,VIX,2638,,0,738 73G,GIG-VIX,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972
2512,JJ,4867,GIG,2560,VIX,2638,,0,320,GIG-VIX,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972
2513,JJ,4867,GIG,2560,VIX,2638,,0,320,GIG-VIX,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972
2514,G3,1790,GRU,2564,AJU,2522,,0,738 73G,GRU-AJU,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932,SBAR,Santa Maria Airport,Aracaju,BR,23.0,-10.984000206,-37.0703010559
2515,G3,1790,GRU,2564,AJU,2522,,0,738 73G,GRU-AJU,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932,SBAR,Santa Maria Airport,Aracaju,BR,23.0,-10.984000206,-37.0703010559
